obs_id,y_raw,yhat_raw,residual
532,9,33.504038980129444,-24.504038980129444
533,9,22.179381910608548,-13.179381910608548
534,48,50.993069659777866,-2.9930696597778663
535,72,48.647038332103264,23.352961667896736
536,48,57.668169615145736,-9.668169615145736
537,9,24.422011578586815,-15.422011578586815
538,48,37.90057687314804,10.09942312685196
539,9,20.857919593687974,-11.857919593687974
540,9,19.420176904316875,-10.420176904316875
541,9,19.638282556664326,-10.638282556664326
542,9,-1.3195131468220254,10.319513146822025
543,48,40.003723637360764,7.996276362639236
544,9,29.393507140534247,-20.393507140534247
545,48,51.89327117510176,-3.8932711751017592
546,9,17.488457310481877,-8.488457310481877
547,48,51.25437340505566,-3.2543734050556594
548,9,25.962278175320765,-16.962278175320765
549,72,63.73948948826515,8.26051051173485
550,48,39.28128023756846,8.71871976243154
551,72,77.5493306747463,-5.549330674746301
552,72,50.55710575359356,21.44289424640644
553,9,33.01354204833476,-24.013542048334763
554,9,7.0974284195338555,1.9025715804661445
555,48,40.88556892881534,7.1144310711846614
556,72,48.23850360320553,23.76149639679447
557,72,62.43354763959323,9.566452360406771
558,48,45.22968541001713,2.770314589982867
559,48,46.45631858161007,1.5436814183899301
560,72,79.23829617363087,-7.2382961736308715
561,48,32.69034641310575,15.30965358689425
562,72,55.71083134965072,16.289168650349282
563,9,16.402445334274006,-7.402445334274006
564,72,46.89568048422928,25.10431951577072
565,9,8.05631038638558,0.9436896136144206
566,48,52.08398662324352,-4.0839866232435185
567,72,72.92167663805141,-0.9216766380514088
568,9,23.79507864063217,-14.79507864063217
569,48,61.36620035667346,-13.36620035667346
570,9,4.20793410367429,4.79206589632571
571,72,76.3782644220586,-4.3782644220586064
572,72,70.17775502359012,1.822244976409877
573,48,52.44699079189869,-4.446990791898692
574,72,55.86482907996697,16.135170920033033
575,3,-3.856102867641148,6.856102867641148
576,72,68.12631198812963,3.873688011870371
577,48,54.80730000155194,-6.807300001551937
578,48,35.64977570905272,12.350224290947281
579,9,18.644499891166554,-9.644499891166554
580,9,20.698646344909164,-11.698646344909164
581,72,78.57696964499638,-6.576969644996382
582,9,15.810522279207852,-6.810522279207852
583,48,50.21093577362917,-2.210935773629167
584,48,46.885010286332125,1.1149897136678746
585,3,-4.07706711906124,7.07706711906124
586,48,41.94147027061576,6.05852972938424
587,72,78.78437432864018,-6.784374328640183
588,9,34.9271736221294,-25.927173622129402
589,72,78.95252115520103,-6.952521155201026
590,72,73.95090771224105,-1.9509077122410474
591,9,25.75602206438539,-16.75602206438539
592,3,6.758393736264054,-3.758393736264054
593,72,71.19950955741035,0.8004904425896484
594,9,10.43948528689636,-1.4394852868963603
595,72,64.26735171099052,7.732648289009475
596,48,37.08165873454244,10.918341265457563
597,48,52.19217562311366,-4.192175623113663
598,48,44.343400875122136,3.6565991248778644
599,9,22.280642523191297,-13.280642523191297
600,72,61.27299027854585,10.727009721454152
601,48,49.59763131582202,-1.5976313158220208
602,72,24.011215853309857,47.98878414669014
603,9,13.432281815554624,-4.432281815554624
604,72,37.08499939673966,34.91500060326034
605,3,-4.376741771495617,7.376741771495617
606,9,13.923203464361126,-4.923203464361126
607,3,7.597915641170566,-4.597915641170566
608,9,14.79247674429563,-5.79247674429563
609,48,52.98408111750004,-4.98408111750004
